date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:46:01	18987/18987	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/plugins/autocomplete/jquery.mockjax.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/autocomplete/jquery.mockjax.js	(from https://designreset.com/cork/ltr/demo3/form_typeahead.html)
15:46:01	32714/32714	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/plugins/autocomplete/jquery.autocomplete.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/autocomplete/jquery.autocomplete.js	(from https://designreset.com/cork/ltr/demo3/form_typeahead.html)
15:46:01	6637/6637	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/plugins/autocomplete/countries.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/autocomplete/countries.js	(from https://designreset.com/cork/ltr/demo3/form_typeahead.html)
15:46:01	2723/2723	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/plugins/autocomplete/demo.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/autocomplete/demo.js	(from https://designreset.com/cork/ltr/demo3/form_typeahead.html)
15:46:02	9845/9845	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/dropify/dropify.min.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/dropify/dropify.min.css	(from https://designreset.com/cork/ltr/demo3/user_account_setting.html)
15:46:02	9402/9402	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/css/users/account-setting.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/css/users/account-setting.css	(from https://designreset.com/cork/ltr/demo3/user_account_setting.html)
15:46:02	10515/10515	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/dropify/dropify.min.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/dropify/dropify.min.js	(from https://designreset.com/cork/ltr/demo3/user_account_setting.html)
15:46:02	1579/1579	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/js/users/account-settings.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/js/users/account-settings.js	(from https://designreset.com/cork/ltr/demo3/user_account_setting.html)
15:46:03	10619/10619	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/css/pages/helpdesk.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/css/pages/helpdesk.css	(from https://designreset.com/cork/ltr/demo3/pages_helpdesk.html)
15:46:03	181/181	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/js/pages/helpdesk.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/js/pages/helpdesk.js	(from https://designreset.com/cork/ltr/demo3/pages_helpdesk.html)
15:46:03	4280/4280	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/css/pages/contact_us.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/css/pages/contact_us.css	(from https://designreset.com/cork/ltr/demo3/pages_contact_us.html)
15:46:03	10796/10796	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/css/pages/faq/faq.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/css/pages/faq/faq.css	(from https://designreset.com/cork/ltr/demo3/pages_faq.html)
15:46:04	5771/5771	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/faq.svg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/faq.svg	(from https://designreset.com/cork/ltr/demo3/pages_faq.html)
15:46:04	22569/22569	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/masonry-blog-style-3.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/masonry-blog-style-3.jpg	(from https://designreset.com/cork/ltr/demo3/pages_faq.html)
15:46:04	14515/14515	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/masonry-blog-style-4.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/masonry-blog-style-4.jpg	(from https://designreset.com/cork/ltr/demo3/pages_faq.html)
15:46:04	21351/21351	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/list-blog-style-3.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/list-blog-style-3.jpg	(from https://designreset.com/cork/ltr/demo3/pages_faq.html)
15:46:04	181/181	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/js/pages/faq/faq.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/js/pages/faq/faq.js	(from https://designreset.com/cork/ltr/demo3/pages_faq.html)
15:46:05	3332/3332	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/css/pages/faq/faq2.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/css/pages/faq/faq2.css	(from https://designreset.com/cork/ltr/demo3/pages_faq2.html)
15:46:05	739/739	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/js/pages/faq/faq2.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/js/pages/faq/faq2.js	(from https://designreset.com/cork/ltr/demo3/pages_faq2.html)
15:46:05	5220/5220	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/css/pages/privacy/privacy.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/css/pages/privacy/privacy.css	(from https://designreset.com/cork/ltr/demo3/pages_privacy.html)
15:46:05	6166/6166	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/css/pages/coming-soon/style.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/css/pages/coming-soon/style.css	(from https://designreset.com/cork/ltr/demo3/pages_coming_soon.html)
15:46:06	11133/11133	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/mindset.svg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/mindset.svg	(from https://designreset.com/cork/ltr/demo3/pages_coming_soon.html)
15:46:06	1431/1431	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/js/pages/coming-soon/coming-soon.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/js/pages/coming-soon/coming-soon.js	(from https://designreset.com/cork/ltr/demo3/pages_coming_soon.html)
15:46:06	2001/2001	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/css/pages/error/style-400.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/css/pages/error/style-400.css	(from https://designreset.com/cork/ltr/demo3/pages_error404.html)
15:46:06	1061/1061	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/logo2.svg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/logo2.svg	(from https://designreset.com/cork/ltr/demo3/pages_error404.html)
15:46:07	2001/2001	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/css/pages/error/style-500.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/css/pages/error/style-500.css	(from https://designreset.com/cork/ltr/demo3/pages_error500.html)
15:46:07	2001/2001	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/css/pages/error/style-503.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/css/pages/error/style-503.css	(from https://designreset.com/cork/ltr/demo3/pages_error503.html)
15:46:07	1920/1920	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/css/pages/error/style-maintanence.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/css/pages/error/style-maintanence.css	(from https://designreset.com/cork/ltr/demo3/pages_maintenence.html)
15:46:08	7189/7189	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/css/authentication/form-2.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/css/authentication/form-2.css	(from https://designreset.com/cork/ltr/demo3/auth_login_boxed.html)
15:46:08	600/600	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/js/authentication/form-2.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/js/authentication/form-2.js	(from https://designreset.com/cork/ltr/demo3/auth_login_boxed.html)
15:46:08	548/548	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/plugins/drag-and-drop/dragula/dragula.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/drag-and-drop/dragula/dragula.css	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:08	11721/11721	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/plugins/drag-and-drop/dragula/example.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/drag-and-drop/dragula/example.css	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:09	3208/3208	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/drag-4.jpg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/drag-4.jpg	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:09	2805/2805	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/g-7.png	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/g-7.png	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:09	4167/4167	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/drag-2.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/drag-2.jpg	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:09	2615/2615	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/p7.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/p7.jpg	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:09	4160/4160	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/drag-1.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/drag-1.jpg	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:10	1673/1673	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/p9.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/p9.jpg	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:10	2591/2591	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/p6.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/p6.jpg	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:10	1413/1413	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/delete-user-15.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/delete-user-15.jpg	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:10	1466/1466	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/delete-user-11.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/delete-user-11.jpg	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:10	1946/1946	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/delete-user-12.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/delete-user-12.jpg	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:11	1850/1850	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/delete-user-16.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/delete-user-16.jpg	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:11	2934/2934	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/dragp-1.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/dragp-1.jpg	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:11	3063/3063	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/dragp-7.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/dragp-7.jpg	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:11	3860/3860	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/dragp-4.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/dragp-4.jpg	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:12	2148/2148	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/dragp-6.jpeg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/dragp-6.jpg	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:12	11396/11396	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/plugins/drag-and-drop/dragula/dragula.min.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/drag-and-drop/dragula/dragula.min.js	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:12	17118/17118	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/plugins/drag-and-drop/dragula/custom-dragula.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/drag-and-drop/dragula/custom-dragula.js	(from https://designreset.com/cork/ltr/demo3/dragndrop_dragula.html)
15:46:12	6635/6635	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jvector/jquery-jvectormap-2.0.3.css	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jvector/jquery-jvectormap-2.0.3.css	(from https://designreset.com/cork/ltr/demo3/map_jvector.html)
15:46:13	57116/57116	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jvector/jquery-jvectormap-2.0.3.min.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jvector/jquery-jvectormap-2.0.3.min.js	(from https://designreset.com/cork/ltr/demo3/map_jvector.html)
15:46:13	72669/72669	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jvector/africa/jquery-jvectormap-africa-en.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jvector/africa/jquery-jvectormap-africa-en.js	(from https://designreset.com/cork/ltr/demo3/map_jvector.html)
15:46:14	50891/50891	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jvector/continents/jquery-jvectormap-continents-en.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jvector/continents/jquery-jvectormap-continents-en.js	(from https://designreset.com/cork/ltr/demo3/map_jvector.html)
15:46:14	102392/102392	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jvector/asia/jquery-jvectormap-asia-en.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jvector/asia/jquery-jvectormap-asia-en.js	(from https://designreset.com/cork/ltr/demo3/map_jvector.html)
15:46:15	103429/103429	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jvector/europe/jquery-jvectormap-europe-en.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jvector/europe/jquery-jvectormap-europe-en.js	(from https://designreset.com/cork/ltr/demo3/map_jvector.html)
15:46:15	20296/20296	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jvector/oceania/jquery-jvectormap-oceanina-en.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jvector/oceania/jquery-jvectormap-oceanina-en.js	(from https://designreset.com/cork/ltr/demo3/map_jvector.html)
15:46:15	93690/93690	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jvector/north_america/jquery-jvectormap-north-america-en.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jvector/north_america/jquery-jvectormap-north-america-en.js	(from https://designreset.com/cork/ltr/demo3/map_jvector.html)
15:46:16	54340/54340	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jvector/south-america/jquery-jvectormap-south-america-en.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jvector/south-america/jquery-jvectormap-south-america-en.js	(from https://designreset.com/cork/ltr/demo3/map_jvector.html)
15:46:16	1764/1764	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jvector/jvector_script.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jvector/jvector_script.js	(from https://designreset.com/cork/ltr/demo3/map_jvector.html)
15:46:16	104258/104258	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jvector/worldmap_script/jquery-jvectormap-world-mill-en.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jvector/worldmap_script/jquery-jvectormap-world-mill-en.js	(from https://designreset.com/cork/ltr/demo3/map_jvector.html)
15:46:16	7469/7469	---M--	200	added ('OK')	application/javascript	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/plugins/apex/custom-apexcharts.js	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/apex/custom-apexcharts.js	(from https://designreset.com/cork/ltr/demo3/charts_apex.html)
15:46:16	771/771	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/arrow-down.png	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/arrow-down.png	(from https://designreset.com/cork/ltr/demo3/assets/css/main.css)
15:46:18	74147/74147	---M--	200	added ('OK')	image/png	etag:%229916a7a52bbeba1637e740a61560d224%22	https://cdn.pixabay.com/photo/2015/12/10/16/39/shield-1086703_960_720.png	D:/WebProjects/nulled/cork-demo3/cdn.pixabay.com/photo/2015/12/10/16/39/shield-1086703_960_720.png	(from https://designreset.com/cork/ltr/demo3/assets/css/authentication/form-1.css)
15:46:18	9855/9855	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/bg.png	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/bg.png	(from https://designreset.com/cork/ltr/demo3/assets/css/apps/mailing-chat.css)
15:46:18	7006/7006	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jquery-ui/images/ui-icons_444444_256x240.png	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jquery-ui/images/ui-icons_444444_256x240.png	(from https://designreset.com/cork/ltr/demo3/plugins/jquery-ui/jquery-ui.min.css)
15:46:19	40255/40255	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/assets/img/video-chat-2.jpg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/assets/img/video-chat-2.jpg	(from https://designreset.com/cork/ltr/demo3/assets/css/apps/mailing-chat.css)
15:46:19	7074/7074	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jquery-ui/images/ui-icons_555555_256x240.png	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jquery-ui/images/ui-icons_555555_256x240.png	(from https://designreset.com/cork/ltr/demo3/plugins/jquery-ui/jquery-ui.min.css)
15:46:19	6313/6313	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jquery-ui/images/ui-icons_ffffff_256x240.png	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jquery-ui/images/ui-icons_ffffff_256x240.png	(from https://designreset.com/cork/ltr/demo3/plugins/jquery-ui/jquery-ui.min.css)
15:46:19	4676/4676	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jquery-ui/images/ui-icons_777620_256x240.png	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jquery-ui/images/ui-icons_777620_256x240.png	(from https://designreset.com/cork/ltr/demo3/plugins/jquery-ui/jquery-ui.min.css)
15:46:20	4632/4632	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jquery-ui/images/ui-icons_cc0000_256x240.png	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jquery-ui/images/ui-icons_cc0000_256x240.png	(from https://designreset.com/cork/ltr/demo3/plugins/jquery-ui/jquery-ui.min.css)
15:46:20	7013/7013	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2014:58:23%20GMT	https://designreset.com/cork/ltr/demo3/plugins/jquery-ui/images/ui-icons_777777_256x240.png	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/jquery-ui/images/ui-icons_777777_256x240.png	(from https://designreset.com/cork/ltr/demo3/plugins/jquery-ui/jquery-ui.min.css)
15:46:20	547/547	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/plugins/lightbox/default-skin/default-skin.png	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/lightbox/default-skin/default-skin.png	(from https://designreset.com/cork/ltr/demo3/plugins/lightbox/default-skin/default-skin.css)
15:46:21	1554/1554	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Mar%202020%2014:58:24%20GMT	https://designreset.com/cork/ltr/demo3/plugins/lightbox/default-skin/default-skin.svg	D:/WebProjects/nulled/cork-demo3/designreset.com/cork/ltr/demo3/plugins/lightbox/default-skin/default-skin.svg	(from https://designreset.com/cork/ltr/demo3/plugins/lightbox/default-skin/default-skin.css)
